creature_id,creature_name,prompt,negative_prompt
dff7a44c-e09c-4b7a-8947-f7760d18a806,Goldwing Bug Monster,"cute figurine style, proud bug monster character, gold and flame color scheme, fierce roar pose, lagoon background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e7e12051-8c00-4166-994e-0f8cd15580b7,Proud Gold Cyber Dragon,"cute figurine style, proud cyber dragon character, gold and flame color scheme, fierce roar pose, horizon background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
78360296-7d0c-4546-82b9-057bdf6c6916,Gothic Stingray of Aquatic,"dark ornate details, elegant gothic style, proud stingray character, gold and flame color scheme, fierce roar pose, floating debris, gravity distortion effects, garden background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
69cbeedc-c998-4ebc-bcaa-5123c2979a87,Goldwing Raven,"cute figurine style, proud raven character, gold and brown color scheme, roaring stance with raised head, void energy, dark particles, mountain background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
6002df84-bbf7-49cc-8444-dce6f82fc853,Goldwing Flying Chair,"cute figurine style, proud flying chair character, gold and flame color scheme, roaring with mouth open, mountain background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
b50bc7fa-2f73-4eff-8e26-8c297eece24b,Proud Gold Sphere Sprite,"cute figurine style, proud sphere sprite character, gold and flame color scheme, roaring with mouth open, electrical sparks, energy bolts, garden background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
1925ee52-a1ba-4dd1-9073-345b314f69c7,Time Phantom of Gold Naturalistic,"cute figurine style, aggressive time phantom character, gold and brown color scheme, roaring with mouth open, arcade background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ee95910f-f494-467c-8d5b-7a9cdc2363ce,The Aggressive Nebula Serpent,"cute figurine style, aggressive nebula serpent character, gold and flame color scheme, roaring stance with raised head, sound wave effects, musical notes, lagoon background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
031b5faa-8561-44e2-91e7-b08c6da839b4,Talking Toaster of Silver Gothic,"dark ornate details, elegant gothic style, aggressive talking toaster character, silver and gold color scheme, fierce roar pose, deep sea background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
422e02a9-15e2-442c-835c-8287f3aaf27c,Silver Gothic Lion,"dark ornate details, elegant gothic style, proud lion character, silver and gold color scheme, roaring stance with raised head, sacred grove background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5ea1c263-cb7f-4e7e-abdd-2ecb007fdc15,Aggressive Silver Seahorse,"cute figurine style, aggressive seahorse character, silver and gold color scheme, roaring stance with raised head, void energy, dark particles, ocean background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a1d10e0e-4f1b-45e1-9f35-f919047f63ab,Proud Gold Stretchy Snake,"cute figurine style, proud stretchy snake character, gold and brown color scheme, roaring with mouth open, floating debris, gravity distortion effects, server room background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
93e1ed6e-879b-47ed-a675-7fc18c20bf98,Goldwing Unicorn,"dark ornate details, elegant gothic style, proud unicorn character, gold and flame color scheme, roaring stance with raised head, void energy, dark particles, nebula background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a021e525-c05a-41d9-b3b4-247c29d88198,Treefolk of Gold Gothic,"dark ornate details, elegant gothic style, proud treefolk character, gold and brown color scheme, roaring stance with raised head, water droplets, flowing water elements, blue shimmer, riverbank background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e49b44bc-60a3-4496-adcf-0d00a760e834,Goldwing Fading Echo,"dark ornate details, elegant gothic style, proud fading echo character, gold and brown color scheme, roaring with mouth open, shrine background, studio lighting, soft shadows, high quality lighting, very detailed, high quality, great textures, professional, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9a98154b-29d7-4cb7-880b-f9ba7eb9c915,Gothic Elastic Cat of Stretchy,"dark ornate details, elegant gothic style, proud elastic cat character, gold and brown color scheme, roaring with mouth open, glowing aura, light rays, radiant effect, temple background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
4aea8bb9-36be-445c-ba15-7e8d5d3cf93d,Slime Blob of Gold Naturalistic,"cute figurine style, proud slime blob character, gold and brown color scheme, roaring stance with raised head, floating debris, gravity distortion effects, grove background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
3aed3e6e-db77-4717-9101-0b4fb2bd52d7,Aggressive Silver Logic Beast,"cute figurine style, aggressive logic beast character, silver and gold color scheme, roaring with mouth open, void energy, dark particles, cave background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
d96dab56-7625-4673-a18b-91502bdc5497,Gold Gothic Vineborn,"dark ornate details, elegant gothic style, aggressive vineborn character, gold and brown color scheme, roaring with mouth open, floating debris, gravity distortion effects, sky background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
